date,qty,is_national,is_state_holiday,month,quarter,week_of_month,part_of_month,day_of_week,sku,SKU Name,Unit,State,Coordinates
2025-10-08,704058.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-10-15,533035.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-10-22,340670.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-10-29,418099.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-11-05,306485.0,1.0,0.0,11.0,4.0,1.0,1.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-11-12,528981.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-11-19,568102.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-11-26,613548.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-12-03,686978.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-12-10,769569.0,0.0,0.0,12.0,4.0,2.0,1.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-12-17,674053.0,0.0,0.0,12.0,4.0,3.0,2.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-12-24,617608.0,0.0,0.0,12.0,4.0,4.0,3.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-12-31,753951.0,1.0,0.0,12.0,4.0,5.0,3.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-01-07,556781.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-01-14,705398.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-01-21,679253.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-01-28,724217.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-02-04,725722.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-02-11,694859.0,0.0,0.0,2.0,1.0,2.0,2.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-02-18,719075.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-02-25,736623.0,0.0,1.0,2.0,1.0,4.0,3.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-03-04,645498.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2026-03-11,847364.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,AW1UT3T1021000EMAD,PPC T MARATHI,AWARPUR CEMENT WORKS,Maharashtra,"19.785699° N, 79.148964° E"
2025-04-09,427763.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-04-16,449197.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-04-23,320364.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-04-30,410948.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-05-07,494216.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-05-14,460907.0,1.0,0.0,5.0,2.0,2.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-05-21,411524.0,0.0,0.0,5.0,2.0,3.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-05-28,424557.0,0.0,0.0,5.0,2.0,4.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-06-04,471214.0,0.0,0.0,6.0,2.0,1.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-06-11,534359.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-06-18,562091.0,0.0,0.0,6.0,2.0,3.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-06-25,556063.0,0.0,0.0,6.0,2.0,4.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-07-02,458288.0,0.0,0.0,7.0,3.0,1.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-07-09,506581.0,1.0,0.0,7.0,3.0,2.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-07-16,502924.0,0.0,0.0,7.0,3.0,3.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-07-23,435875.0,0.0,0.0,7.0,3.0,4.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-07-30,416831.0,0.0,0.0,7.0,3.0,5.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-08-06,536078.0,0.0,0.0,8.0,3.0,1.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-08-13,430368.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-08-20,398667.0,1.0,0.0,8.0,3.0,3.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-08-27,544863.0,0.0,0.0,8.0,3.0,4.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-09-03,442840.0,0.0,0.0,9.0,3.0,1.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-09-10,379096.0,1.0,0.0,9.0,3.0,2.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-09-17,387790.0,0.0,0.0,9.0,3.0,3.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-09-24,455185.0,0.0,0.0,9.0,3.0,4.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-10-01,509279.0,0.0,0.0,10.0,4.0,1.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-10-08,420782.0,1.0,0.0,10.0,4.0,2.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-10-15,504521.0,0.0,0.0,10.0,4.0,3.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-10-22,497197.0,1.0,0.0,10.0,4.0,4.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-10-29,443546.0,0.0,0.0,10.0,4.0,5.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-11-05,512877.0,1.0,1.0,11.0,4.0,1.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-11-12,579984.0,0.0,0.0,11.0,4.0,2.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-11-19,617302.0,0.0,0.0,11.0,4.0,3.0,2.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-11-26,614156.0,0.0,0.0,11.0,4.0,4.0,3.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
2025-12-03,592740.0,0.0,0.0,12.0,4.0,1.0,1.0,2.0,BN1UT3T3021000PEND,PPC T Super LPP,BALAJI CEMENT WORKS,Andhra Pradesh,"16.871085° N, 80.021716° E"
